Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
55	8537.936	881.3132	9190.789	6875.027	9243.017	132.7853	9435.953	9081.259	1000.0	1000.0	275000	609.093	183.41855	793.2241	-183.57654	609.0921	183.42137	793.5941	-196.8872	-612.347	107.610725	2649.4810450077057
56	8202.1	1344.3306	8906.473	5514.324	9020.303	593.60284	9451.865	7313.746	1000.0	1000.0	280000	613.54553	184.29543	796.0351	-230.2591	613.546	184.29604	796.112	-242.08875	-617.5176	117.47005	2698.7121222019196
57	8969.506	155.2643	9244.996	8789.863	9416.412	115.37712	9612.511	9237.101	1000.0	1000.0	285000	617.5394	184.89062	797.9678	-270.5266	617.5391	184.88918	798.7282	-222.62296	-621.6943	115.18699	2748.117707014084
58	8481.347	1185.9934	9229.961	6123.3906	9109.994	165.34695	9370.96	8804.872	1000.0	1000.0	290000	621.4165	185.26158	801.0881	-204.46175	621.4167	185.2621	800.33514	-192.16959	-625.423	112.85575	2795.984076023102
59	8944.143	210.55975	9225.942	8672.226	7961.759	3051.801	9729.752	1034.2318	1000.0	1000.0	295000	626.0044	184.82977	804.00415	-127.52305	626.0042	184.82693	804.5648	-136.22984	-630.1164	111.353676	2844.139216184616
60	9024.6875	226.0182	9280.842	8735.601	9431.904	124.66809	9697.443	9256.039	1000.0	1000.0	300000	629.48364	186.1996	807.95746	-188.67503	629.4834	186.20209	808.46643	-193.63097	-633.3252	112.699875	2891.2114350795746
61	8946.338	283.00607	9287.802	8517.571	9525.685	107.36861	9696.075	9365.386	1000.0	1000.0	305000	633.88446	185.67065	809.6504	-242.52518	633.8842	185.67192	810.75104	-278.07416	-637.9615	115.90578	2937.518583059311
62	9255.693	243.0494	9556.1045	8812.025	9581.666	232.54936	9989.216	9188.872	1000.0	1000.0	310000	638.83514	184.59251	815.79266	-390.26312	638.8355	184.59427	816.6071	-327.2602	-642.2402	113.2037	2987.8583800792694
63	8872.695	384.11624	9395.571	8392.165	9704.268	142.11852	9893.54	9399.125	1000.0	1000.0	315000	643.1542	183.75577	819.2215	-214.76443	643.15393	183.75131	819.76025	-200.9496	-646.53766	118.11527	3036.9442541599274
64	9067.291	257.99738	9334.434	8605.817	9705.567	149.33723	10017.728	9411.92	1000.0	1000.0	320000	646.4134	183.58493	822.81104	-346.3817	646.41364	183.58618	820.5375	-359.3906	-650.1194	122.600426	3085.1220333576202
65	9212.915	152.48799	9363.683	8955.0625	9694.232	173.89876	9958.275	9444.451	1000.0	1000.0	325000	649.5231	184.39201	826.125	-172.70493	649.52234	184.39067	825.5222	-337.3465	-652.976	121.29266	3134.8956260681152
66	9089.37	281.05872	9347.943	8577.258	8769.862	1590.1272	9707.096	4053.5908	1000.0	1000.0	330000	652.87274	184.71594	825.0571	-239.55244	652.8737	184.71461	827.13165	-228.3989	-656.7416	120.93345	3186.357548236847
67	9261.189	395.2263	9676.195	8557.406	9517.373	95.08724	9678.479	9331.87	1000.0	1000.0	335000	657.14813	183.34518	829.5782	-200.20685	657.14795	183.3456	830.4601	-200.76866	-661.1497	116.78877	3235.63081407547
68	9097.304	191.88472	9296.658	8863.972	9577.474	505.82663	10065.658	8167.593	1000.0	1000.0	340000	661.1741	182.94502	835.2414	-306.1626	661.17255	182.94975	833.17804	-319.43124	-664.4411	116.7037	3281.7379660606384
69	8527.795	1316.0187	9407.332	5921.919	9776.776	147.97758	10024.507	9580.854	1000.0	1000.0	345000	664.0662	183.85748	837.4239	-260.6464	664.067	183.85771	837.5929	-267.96225	-667.2882	123.70483	3329.4268102645874
70	9344.814	277.76422	9786.845	8922.852	9807.565	190.2105	10218.457	9532.654	1000.0	1000.0	350000	666.732	184.13237	838.0813	-211.28336	666.7314	184.1295	842.204	-252.1007	-670.2615	123.961815	3378.821783065796
71	8657.088	1465.1887	9468.899	5728.469	9651.333	144.76266	9879.509	9411.886	1000.0	1000.0	355000	669.9617	184.44641	840.6344	-428.73822	669.9619	184.44966	842.7206	-365.21558	-673.6448	125.02905	3426.3591690063477
72	9288.572	189.94804	9553.272	8999.902	9899.577	194.16771	10165.637	9497.843	1000.0	1000.0	360000	671.7127	186.38498	845.232	-305.7716	671.7126	186.38382	844.2124	-297.03146	-675.19745	133.773	3476.5351691246033
73	9313.059	325.5066	9787.112	8780.722	10056.952	137.13608	10322.256	9835.952	1000.0	1000.0	365000	674.7814	187.40894	845.53815	-333.6367	674.78143	187.40807	851.37726	-254.6601	-678.2598	125.895	3525.010852098465
74	9268.349	341.0414	9939.4375	9007.383	10060.454	162.30441	10291.894	9805.291	1000.0	1000.0	370000	677.3449	187.4665	850.319	-346.04532	677.34424	187.46915	853.9443	-377.51392	-681.3342	130.365	3574.1446783542633
75	9304.483	232.92279	9686.821	8980.565	9750.177	205.96906	10241.31	9495.526	1000.0	1000.0	375000	680.3486	186.96028	849.0531	-315.20926	680.34766	186.96144	849.83307	-391.91473	-683.8072	142.83556	3622.167929172516
76	9365.597	298.0424	9722.796	8994.97	9739.809	178.50955	10086.827	9405.236	1000.0	1000.0	380000	683.4819	184.32567	856.34705	-299.9513	683.48096	184.32507	858.8819	-299.78632	-687.2036	132.72525	3670.573102235794
77	9395.613	175.66463	9684.666	9191.828	9498.458	108.134766	9663.785	9306.036	1000.0	1000.0	385000	686.9729	183.01924	861.2208	-161.75534	686.9732	183.01901	864.955	-210.75293	-690.5797	130.57175	3719.348546028137
78	9198.651	311.73642	9543.533	8694.377	9392.152	84.6859	9484.077	9198.922	1000.0	1000.0	390000	689.4704	182.46881	861.2946	-281.23154	689.4705	182.46603	861.66034	-237.96353	-692.6921	129.49298	3770.6893932819366
79	9381.693	233.60446	9682.861	9021.882	10019.764	155.5704	10264.311	9751.727	1000.0	1000.0	395000	691.5523	182.8247	860.23914	-228.2997	691.55225	182.82755	861.1541	-263.84836	-695.06433	130.05838	3823.2233560085297
80	9291.197	485.34283	9774.627	8681.942	9391.889	227.72533	9897.894	9124.18	1000.0	1000.0	400000	694.8625	181.51437	863.20996	-308.6651	694.8622	181.51537	867.79486	-296.8805	-698.4139	124.278725	3875.1213240623474
81	9275.158	596.8913	9835.774	8204.712	10099.42	174.12001	10317.541	9797.934	1000.0	1000.0	405000	696.93866	182.47047	867.1785	-155.95259	696.93835	182.47037	868.339	-190.07626	-700.4403	128.70457	3923.736069202423
82	9375.459	133.01907	9525.874	9147.357	9932.654	158.67273	10148.263	9684.497	1000.0	1000.0	410000	699.3202	181.91518	871.89374	-208.75897	699.31934	181.91556	868.6161	-257.06393	-702.8118	123.958626	3970.792929172516
83	9532.379	260.96466	9880.858	9213.605	9824.386	129.76727	10011.7	9540.88	1000.0	1000.0	415000	701.7776	182.14041	871.445	-194.20192	701.77716	182.14017	875.6778	-195.16014	-705.10895	126.589386	4018.644918203354
84	9708.067	111.1381	9883.367	9546.483	9964.342	86.025604	10071.156	9812.43	1000.0	1000.0	420000	705.2406	181.15302	873.6013	-389.41193	705.24	181.15372	872.535	-307.93628	-708.95154	137.68668	4066.9184279441833
85	8595.379	1985.8901	9728.036	4627.19	8963.472	1328.6882	9745.466	5217.667	1000.0	1000.0	425000	707.63763	181.49055	872.3494	-328.35602	707.6376	181.49202	876.21515	-339.18243	-711.4629	126.54895	4116.528343200684
